-9	-1.6904	1.1597e-08
-9	-1.6569	1.1597e-08
-9	-1.6234	1.1597e-08
-9	-1.59	1.1597e-08
-9	-1.5565	1.1597e-08
-9	-1.523	1.1597e-08
-9	-1.4895	1.1597e-08
-9	-1.4561	1.1597e-08
-9	-1.4226	1.555e-08
-9	-1.3891	7.4276e-08
-9	-1.3556	5.2285e-07
-9	-1.3222	3.7543e-07
-9	-1.2887	1.1906e-07
-9	-1.2552	3.5269e-07
-9	-1.2218	2.9386e-06
-9	-1.1883	4.5697e-06
-9	-1.1548	3.1633e-06
-9	-1.1213	8.8581e-07
-9	-1.0879	2.7313e-06
-9	-1.0544	2.0744e-05
-9	-1.0209	3.6906e-05
-9	-0.98745	3.29e-05
-9	-0.95397	2.6342e-06
-9	-0.9205	0.00013209
-9	-0.88703	0.00030213
-9	-0.85356	0.00085066
-9	-0.82008	0.0014511
-9	-0.78661	0.0016419
-9	-0.75314	0.0013926
-9	-0.71967	0.0010825
-9	-0.68619	0.00043004
-9	-0.65272	5.3015e-05
-9	-0.61925	1.8423e-05
-9	-0.58577	6.2578e-05
-9	-0.5523	0.00012047
-9	-0.51883	7.8422e-05
-9	-0.48536	1.4271e-05
-9	-0.45188	2.4356e-06
-9	-0.41841	1.9422e-05
-9	-0.38494	2.2095e-05
-9	-0.35146	1.0563e-05
-9	-0.31799	2.1619e-07
-9	-0.28452	4.8515e-06
-9	-0.25105	9.1155e-06
-9	-0.21757	4.2205e-06
-9	-0.1841	8.0027e-08
-9	-0.15063	2.6069e-07
-9	-0.11715	1.3446e-06
-9	-0.083682	2.5817e-07
-9	-0.050209	3.8242e-07
-9	-0.016736	6.8629e-07
-9	0.016736	1.5255e-06
-9	0.050209	7.8314e-06
-9	0.083682	4.0853e-05
-9	0.11715	6.6014e-05
-9	0.15063	5.3151e-05
-9	0.1841	2.9024e-05
-9	0.21757	0.00048454
-9	0.25105	0.0010091
-9	0.28452	0.0025917
-9	0.31799	0.0034588
-9	0.35146	0.0046151
-9	0.38494	0.0035784
-9	0.41841	0.0017166
-9	0.45188	0.00090553
-9	0.48536	5.4942e-05
-9	0.51883	0.0001134
-9	0.5523	0.00025861
-9	0.58577	0.0003031
-9	0.61925	0.00018918
-9	0.65272	1.3698e-05
-9	0.68619	3.1018e-05
-9	0.71967	9.9595e-05
-9	0.75314	9.6424e-05
-9	0.78661	3.2754e-06
-9	0.82008	4.0817e-06
-9	0.85356	7.2882e-05
-9	0.88703	0.00012362
-9	0.9205	7.7345e-05
-9	0.95397	3.7792e-05
-9	0.98745	1.2779e-05
-9	1.0209	3.7356e-05
-9	1.0544	7.105e-05
-9	1.0879	4.4517e-05
-9	1.1213	4.1756e-06
-9	1.1548	5.7824e-07
-9	1.1883	2.6364e-05
-9	1.2218	4.6572e-05
-9	1.2552	2.6979e-05
-9	1.2887	2.0229e-06
-9	1.3222	1.3272e-05
-9	1.3556	2.9768e-05
-9	1.3891	5.5548e-05
-9	1.4226	4.8315e-05
-9	1.4561	3.524e-05
-9	1.4895	3.8356e-06
-9	1.523	1.8638e-06
-9	1.5565	3.2274e-06
-9	1.59	2.7239e-06
-9	1.6234	1.0868e-06
-9	1.6569	1.0396e-06
-9	1.6904	2.52e-06
-9	1.7238	1.4446e-06
-9	1.7573	7.7263e-08
-9	1.7908	9.3617e-08
-9	1.8243	1.1304e-06
-9	1.8577	1.5017e-06
-9	1.8912	1.094e-06
-9	1.9247	6.2164e-08
-9	1.9582	2.158e-07
-9	1.9916	7.2618e-07
-9	2.0251	6.4802e-07
-9	2.0586	4.1343e-07
-9	2.0921	4.7093e-08
-9	2.1255	2.7215e-08
-9	2.159	2.3025e-08
-9	2.1925	9.1716e-11
-9	2.2259	1.9852e-08
-9	2.2594	3.2556e-10
-9	2.2929	3.1183e-08
-9	2.3264	8.7499e-07
-9	2.3598	1.1953e-06
-9	2.3933	1.2315e-06
-9	2.4268	2.2382e-08
-9	2.4603	3.9983e-06
-9	2.4937	1e-05
-9	2.5272	4.3154e-05
-9	2.5607	5.4535e-05
-9	2.5941	6.2663e-05
-9	2.6276	5.6024e-05
-9	2.6611	3.2158e-05
-9	2.6946	2.0087e-05
-9	2.728	3.9049e-06
-9	2.7615	2.9479e-08
-9	2.795	8.0169e-07
-9	2.8285	2.7113e-06
-9	2.8619	1.3466e-06
-9	2.8954	6.665e-07
-9	2.9289	4.0899e-07
-9	2.9623	9.9641e-07
-9	2.9958	1.1118e-06
-9	3.0293	3.2393e-07
-9	3.0628	8.4896e-09
-9	3.0962	2.6849e-07
-9	3.1297	4.0512e-07
-9	3.1632	3.6145e-07
-9	3.1967	2.1905e-07
-9	3.2301	9.8593e-09
-9	3.2636	1.185e-07
-9	3.2971	1.4345e-07
-9	3.3305	8.1554e-08
-9	3.364	8.7553e-09
-9	3.3975	3.0742e-10
-9	3.431	1.6603e-10
-9	3.4644	4.9801e-08
-9	3.4979	8.6287e-08
-9	3.5314	4.9916e-08
-9	3.5649	1.0086e-07
-9	3.5983	6.2506e-07
-9	3.6318	4.2499e-06
-9	3.6653	1.6788e-05
-9	3.6987	2.0975e-05
-9	3.7322	2.4529e-05
-9	3.7657	1.9435e-05
-9	3.7992	9.4958e-06
-9	3.8326	5.0451e-06
-9	3.8661	3.1548e-07
-9	3.8996	5.4946e-07
-9	3.9331	1.7759e-06
-9	3.9665	1.4477e-06
-9	4	3.7315e-07
-8.9624	-4	1.1597e-08
-8.9624	-3.9665	1.1597e-08
-8.9624	-3.9331	1.1597e-08
-8.9624	-3.8996	1.1597e-08
-8.9624	-3.8661	1.1597e-08
-8.9624	-3.8326	1.1597e-08
-8.9624	-3.7992	1.1597e-08
-8.9624	-3.7657	1.1597e-08
-8.9624	-3.7322	1.1597e-08
-8.9624	-3.6987	1.1597e-08
-8.9624	-3.6653	1.1597e-08
-8.9624	-3.6318	1.1597e-08
-8.9624	-3.5983	1.1597e-08
-8.9624	-3.5649	1.1597e-08
-8.9624	-3.5314	1.1597e-08
-8.9624	-3.4979	1.1597e-08
-8.9624	-3.4644	1.1597e-08
-8.9624	-3.431	1.1597e-08
-8.9624	-3.3975	1.1597e-08
-8.9624	-3.364	1.1597e-08
-8.9624	-3.3305	1.1597e-08
-8.9624	-3.2971	1.1597e-08
-8.9624	-3.2636	1.1597e-08
-8.9624	-3.2301	1.1597e-08
-8.9624	-3.1967	1.1597e-08
-8.9624	-3.1632	1.1597e-08
-8.9624	-3.1297	1.1597e-08
-8.9624	-3.0962	1.1597e-08
-8.9624	-3.0628	1.1597e-08
-8.9624	-3.0293	1.1597e-08
-8.9624	-2.9958	1.1597e-08
-8.9624	-2.9623	1.1597e-08
-8.9624	-2.9289	1.1597e-08
-8.9624	-2.8954	1.1597e-08
-8.9624	-2.8619	1.1597e-08
-8.9624	-2.8285	1.1597e-08
-8.9624	-2.795	1.1597e-08
-8.9624	-2.7615	1.1597e-08
-8.9624	-2.728	1.1597e-08
-8.9624	-2.6946	1.1597e-08
-8.9624	-2.6611	1.1597e-08
-8.9624	-2.6276	1.1597e-08
-8.9624	-2.5941	1.1597e-08
-8.9624	-2.5607	1.1597e-08
-8.9624	-2.5272	1.1597e-08
-8.9624	-2.4937	1.1597e-08
-8.9624	-2.4603	1.1597e-08
-8.9624	-2.4268	1.1597e-08
-8.9624	-2.3933	1.1597e-08
-8.9624	-2.3598	1.1597e-08
-8.9624	-2.3264	1.1597e-08
-8.9624	-2.2929	1.1597e-08
-8.9624	-2.2594	1.1597e-08
-8.9624	-2.2259	1.1597e-08
-8.9624	-2.1925	1.1597e-08
-8.9624	-2.159	1.1597e-08
-8.9624	-2.1255	1.1597e-08
-8.9624	-2.0921	1.1597e-08
-8.9624	-2.0586	1.1597e-08
-8.9624	-2.0251	1.1597e-08
-8.9624	-1.9916	1.1597e-08
-8.9624	-1.9582	1.1597e-08
-8.9624	-1.9247	1.1597e-08
-8.9624	-1.8912	1.1597e-08
-8.9624	-1.8577	1.1597e-08
-8.9624	-1.8243	1.1597e-08
-8.9624	-1.7908	1.1597e-08
-8.9624	-1.7573	1.1597e-08
-8.9624	-1.7238	1.1597e-08
-8.9624	-1.6904	1.1597e-08
-8.9624	-1.6569	1.1597e-08
-8.9624	-1.6234	1.1597e-08
-8.9624	-1.59	1.1597e-08
-8.9624	-1.5565	1.1597e-08
-8.9624	-1.523	1.1597e-08
-8.9624	-1.4895	1.1597e-08
-8.9624	-1.4561	5.8056e-09
-8.9624	-1.4226	1.555e-08
-8.9624	-1.3891	2.0276e-07
-8.9624	-1.3556	5.2285e-07
-8.9624	-1.3222	3.7543e-07
-8.9624	-1.2887	1.1906e-07
-8.9624	-1.2552	3.5269e-07
-8.9624	-1.2218	2.9386e-06
-8.9624	-1.1883	5.4814e-06
-8.9624	-1.1548	3.1633e-06
-8.9624	-1.1213	5.6331e-08
-8.9624	-1.0879	2.7313e-06
-8.9624	-1.0544	2.0744e-05
-8.9624	-1.0209	3.6906e-05
-8.9624	-0.98745	1.9473e-05
-8.9624	-0.95397	2.6342e-06
-8.9624	-0.9205	0.00013209
-8.9624	-0.88703	0.00054828
-8.9624	-0.85356	0.00085066
-8.9624	-0.82008	0.0014511
-8.9624	-0.78661	0.0017011
-8.9624	-0.75314	0.0013926
-8.9624	-0.71967	0.00074162
-8.9624	-0.68619	0.00019343
-8.9624	-0.65272	5.3015e-05
-8.9624	-0.61925	1.8423e-05
-8.9624	-0.58577	0.00010334
-8.9624	-0.5523	0.00012047
-8.9624	-0.51883	4.2265e-05
-8.9624	-0.48536	1.3189e-06
-8.9624	-0.45188	2.4356e-06
-8.9624	-0.41841	1.9422e-05
-8.9624	-0.38494	1.8191e-05
-8.9624	-0.35146	1.0563e-05
-8.9624	-0.31799	1.2711e-06
-8.9624	-0.28452	8.1563e-06
-8.9624	-0.25105	9.1155e-06
-8.9624	-0.21757	4.2205e-06
-8.9624	-0.1841	8.0027e-08
-8.9624	-0.15063	2.6069e-07
-8.9624	-0.11715	9.3764e-07
-8.9624	-0.083682	2.5817e-07
-8.9624	-0.050209	3.8242e-07
-8.9624	-0.016736	6.8629e-07
-8.9624	0.016736	1.5255e-06
-8.9624	0.050209	7.8314e-06
-8.9624	0.083682	5.9206e-05
-8.9624	0.11715	6.6014e-05
-8.9624	0.15063	2.3781e-05
-8.9624	0.1841	2.9024e-05
-8.9624	0.21757	0.00048454
-8.9624	0.25105	0.0010091
-8.9624	0.28452	0.0034588
-8.9624	0.31799	0.0041822
-8.9624	0.35146	0.0046581
-8.9624	0.38494	0.0035784
-8.9624	0.41841	0.0017166
-8.9624	0.45188	0.00090553
-8.9624	0.48536	5.4942e-05
-8.9624	0.51883	0.0001134
-8.9624	0.5523	0.00035933
-8.9624	0.58577	0.0003031
-8.9624	0.61925	8.0219e-05
-8.9624	0.65272	1.3698e-05
-8.9624	0.68619	3.1018e-05
-8.9624	0.71967	9.9595e-05
-8.9624	0.75314	6.701e-05
-8.9624	0.78661	3.2754e-06
-8.9624	0.82008	3.1556e-05
-8.9624	0.85356	0.00010895
-8.9624	0.88703	0.00012362
-8.9624	0.9205	7.7345e-05
-8.9624	0.95397	3.7792e-05
-8.9624	0.98745	1.2779e-05
-8.9624	1.0209	6.0563e-05
-8.9624	1.0544	6.4414e-05
-8.9624	1.0879	4.4517e-05
-8.9624	1.1213	4.1756e-06
-8.9624	1.1548	5.7824e-07
-8.9624	1.1883	2.6364e-05
-8.9624	1.2218	4.0893e-05
-8.9624	1.2552	1.162e-05
-8.9624	1.2887	2.0229e-06
-8.9624	1.3222	1.3272e-05
-8.9624	1.3556	2.9768e-05
-8.9624	1.3891	5.5548e-05
-8.9624	1.4226	3.524e-05
-8.9624	1.4561	2.1369e-05
-8.9624	1.4895	3.8356e-06
-8.9624	1.523	1.8638e-06
-8.9624	1.5565	3.2274e-06
-8.9624	1.59	2.7239e-06
-8.9624	1.6234	1.0396e-06
-8.9624	1.6569	1.566e-06
-8.9624	1.6904	2.52e-06
-8.9624	1.7238	1.4446e-06
-8.9624	1.7573	7.7263e-08
-8.9624	1.7908	9.3617e-08
-8.9624	1.8243	1.1304e-06
-8.9624	1.8577	1.4754e-06
-8.9624	1.8912	5.7626e-07
-8.9624	1.9247	6.2164e-08
-8.9624	1.9582	4.978e-07
-8.9624	1.9916	7.2618e-07
-8.9624	2.0251	4.1343e-07
-8.9624	2.0586	1.8777e-07
-8.9624	2.0921	4.7093e-08
-8.9624	2.1255	2.7215e-08
-8.9624	2.159	7.1211e-09
-8.9624	2.1925	9.1716e-11
-8.9624	2.2259	1.9852e-08
-8.9624	2.2594	3.2556e-10
-8.9624	2.2929	3.1183e-08
-8.9624	2.3264	8.7499e-07
-8.9624	2.3598	1.2315e-06
-8.9624	2.3933	2.9559e-07
-8.9624	2.4268	2.2382e-08
-8.9624	2.4603	3.9983e-06
-8.9624	2.4937	1e-05
-8.9624	2.5272	4.3154e-05
-8.9624	2.5607	6.2663e-05
-8.9624	2.5941	6.3529e-05
-8.9624	2.6276	5.6024e-05
-8.9624	2.6611	3.2158e-05
-8.9624	2.6946	2.0087e-05
-8.9624	2.728	3.9049e-06
-8.9624	2.7615	8.0169e-07
-8.9624	2.795	1.9367e-06
-8.9624	2.8285	2.7113e-06
-8.9624	2.8619	1.3466e-06
-8.9624	2.8954	6.665e-07
-8.9624	2.9289	4.0899e-07
-8.9624	2.9623	1.1118e-06
-8.9624	2.9958	9.8275e-07
-8.9624	3.0293	3.2393e-07
-8.9624	3.0628	8.4896e-09
-8.9624	3.0962	2.6849e-07
-8.9624	3.1297	4.0512e-07
-8.9624	3.1632	2.1905e-07
-8.9624	3.1967	8.2912e-08
-8.9624	3.2301	9.8593e-09
-8.9624	3.2636	1.185e-07
-8.9624	3.2971	1.2598e-07
-8.9624	3.3305	8.1554e-08
-8.9624	3.364	3.0742e-10
-8.9624	3.3975	4.787e-10
-8.9624	3.431	1.6603e-10
-8.9624	3.4644	4.9801e-08
-8.9624	3.4979	9.3063e-08
-8.9624	3.5314	4.9916e-08
-8.9624	3.5649	1.0086e-07
-8.9624	3.5983	1.9128e-06
-8.9624	3.6318	4.2499e-06
-8.9624	3.6653	1.6788e-05
-8.9624	3.6987	2.3777e-05
-8.9624	3.7322	2.4529e-05
-8.9624	3.7657	1.9435e-05
-8.9624	3.7992	9.4958e-06
-8.9624	3.8326	5.0451e-06
-8.9624	3.8661	3.1245e-08
-8.9624	3.8996	1.2838e-06
-8.9624	3.9331	1.7759e-06
-8.9624	3.9665	1.4477e-06
-8.9624	4	3.7315e-07
-8.9248	-4	1.1597e-08
-8.9248	-3.9665	1.1597e-08
-8.9248	-3.9331	1.1597e-08
-8.9248	-3.8996	1.1597e-08
-8.9248	-3.8661	1.1597e-08
-8.9248	-3.8326	1.1597e-08
-8.9248	-3.7992	1.1597e-08
-8.9248	-3.7657	1.1597e-08
-8.9248	-3.7322	1.1597e-08
-8.9248	-3.6987	1.1597e-08
-8.9248	-3.6653	1.1597e-08
-8.9248	-3.6318	1.1597e-08
-8.9248	-3.5983	1.1597e-08
-8.9248	-3.5649	1.1597e-08
-8.9248	-3.5314	1.1597e-08
-8.9248	-3.4979	1.1597e-08
-8.9248	-3.4644	1.1597e-08
-8.9248	-3.431	1.1597e-08
-8.9248	-3.3975	1.1597e-08
-8.9248	-3.364	1.1597e-08
-8.9248	-3.3305	1.1597e-08
-8.9248	-3.2971	1.1597e-08
-8.9248	-3.2636	1.1597e-08
-8.9248	-3.2301	1.1597e-08
-8.9248	-3.1967	1.1597e-08
-8.9248	-3.1632	1.1597e-08
-8.9248	-3.1297	1.1597e-08
-8.9248	-3.0962	1.1597e-08
-8.9248	-3.0628	1.1597e-08
-8.9248	-3.0293	1.1597e-08
-8.9248	-2.9958	1.1597e-08
-8.9248	-2.9623	1.1597e-08
-8.9248	-2.9289	1.1597e-08
-8.9248	-2.8954	1.1597e-08
-8.9248	-2.8619	1.1597e-08
-8.9248	-2.8285	1.1597e-08
-8.9248	-2.795	1.1597e-08
-8.9248	-2.7615	1.1597e-08
-8.9248	-2.728	1.1597e-08
-8.9248	-2.6946	1.1597e-08
-8.9248	-2.6611	1.1597e-08
-8.9248	-2.6276	1.1597e-08
-8.9248	-2.5941	1.1597e-08
-8.9248	-2.5607	1.1597e-08
-8.9248	-2.5272	1.1597e-08
-8.9248	-2.4937	1.1597e-08
-8.9248	-2.4603	1.1597e-08
-8.9248	-2.4268	1.1597e-08
-8.9248	-2.3933	1.1597e-08
-8.9248	-2.3598	1.1597e-08
-8.9248	-2.3264	1.1597e-08
-8.9248	-2.2929	1.1597e-08
-8.9248	-2.2594	1.1597e-08
-8.9248	-2.2259	1.1597e-08
-8.9248	-2.1925	1.1597e-08
-8.9248	-2.159	1.1597e-08
-8.9248	-2.1255	1.1597e-08
-8.9248	-2.0921	1.1597e-08
-8.9248	-2.0586	1.1597e-08
-8.9248	-2.0251	1.1597e-08
-8.9248	-1.9916	1.1597e-08
-8.9248	-1.9582	1.1597e-08
-8.9248	-1.9247	1.1597e-08
-8.9248	-1.8912	1.1597e-08
-8.9248	-1.8577	1.1597e-08
-8.9248	-1.8243	1.1597e-08
-8.9248	-1.7908	1.1597e-08
-8.9248	-1.7573	1.1597e-08
-8.9248	-1.7238	1.1597e-08
-8.9248	-1.6904	1.1597e-08
-8.9248	-1.6569	1.1597e-08
-8.9248	-1.6234	1.1597e-08
-8.9248	-1.59	1.1597e-08
-8.9248	-1.5565	1.1597e-08
-8.9248	-1.523	1.1597e-08
-8.9248	-1.4895	1.1597e-08
-8.9248	-1.4561	5.8056e-09
-8.9248	-1.4226	7.4276e-08
-8.9248	-1.3891	3.7806e-07
-8.9248	-1.3556	5.2285e-07
-8.9248	-1.3222	3.7543e-07
-8.9248	-1.2887	6.9869e-09
-8.9248	-1.2552	3.5269e-07
-8.9248	-1.2218	4.5697e-06
-8.9248	-1.1883	5.0194e-06
-8.9248	-1.1548	3.1633e-06
-8.9248	-1.1213	5.6331e-08
-8.9248	-1.0879	9.9801e-06
-8.9248	-1.0544	2.0744e-05
-8.9248	-1.0209	3.29e-05
-8.9248	-0.98745	4.0645e-06
-8.9248	-0.95397	2.6342e-06
-8.9248	-0.9205	0.00013209
-8.9248	-0.88703	0.00054828
-8.9248	-0.85356	0.00085066
-8.9248	-0.82008	0.0016419
-8.9248	-0.78661	0.001613
-8.9248	-0.75314	0.0013926
-8.9248	-0.71967	0.00074162
-8.9248	-0.68619	0.00019343
-8.9248	-0.65272	5.3015e-05
-8.9248	-0.61925	6.2578e-05
-8.9248	-0.58577	0.00010334
-8.9248	-0.5523	0.00010937
-8.9248	-0.51883	4.2265e-05
-8.9248	-0.48536	1.3189e-06
-8.9248	-0.45188	2.4356e-06
-8.9248	-0.41841	2.2095e-05
-8.9248	-0.38494	1.8191e-05
-8.9248	-0.35146	3.5106e-06
-8.9248	-0.31799	1.2711e-06
-8.9248	-0.28452	8.1563e-06
-8.9248	-0.25105	9.1155e-06
-8.9248	-0.21757	4.2205e-06
-8.9248	-0.1841	8.0027e-08
-8.9248	-0.15063	1.0124e-06
-8.9248	-0.11715	9.3764e-07
-8.9248	-0.083682	6.7011e-09
-8.9248	-0.050209	3.8242e-07
-8.9248	-0.016736	6.8629e-07
-8.9248	0.016736	1.5255e-06
-8.9248	0.050209	2.144e-05
-8.9248	0.083682	5.9206e-05
-8.9248	0.11715	5.3151e-05
-8.9248	0.15063	6.6276e-07
-8.9248	0.1841	2.9024e-05
-8.9248	0.21757	0.00048454
-8.9248	0.25105	0.0017342
-8.9248	0.28452	0.0034588
-8.9248	0.31799	0.0046151
-8.9248	0.35146	0.0042902
-8.9248	0.38494	0.0035784
-8.9248	0.41841	0.0017166
-8.9248	0.45188	0.00090553
-8.9248	0.48536	5.4942e-05
-8.9248	0.51883	0.00025861
-8.9248	0.5523	0.00037266
-8.9248	0.58577	0.0003031
-8.9248	0.61925	8.0219e-05
-8.9248	0.65272	1.3698e-05
-8.9248	0.68619	3.1018e-05
-8.9248	0.71967	9.6424e-05
-8.9248	0.75314	6.701e-05
-8.9248	0.78661	3.2754e-06
-8.9248	0.82008	3.1556e-05
-8.9248	0.85356	0.00010895
-8.9248	0.88703	0.00012362
-8.9248	0.9205	3.7792e-05
-8.9248	0.95397	8.6362e-06
-8.9248	0.98745	1.2779e-05
-8.9248	1.0209	6.0563e-05
-8.9248	1.0544	6.4414e-05
-8.9248	1.0879	4.4517e-05
-8.9248	1.1213	5.7824e-07
-8.9248	1.1548	1.0006e-05
-8.9248	1.1883	4.093e-05
-8.9248	1.2218	4.0893e-05
-8.9248	1.2552	1.162e-05
-8.9248	1.2887	2.0229e-06
-8.9248	1.3222	2.9768e-05
-8.9248	1.3556	4.5761e-05
-8.9248	1.3891	5.6202e-05
-8.9248	1.4226	3.524e-05
-8.9248	1.4561	1.0329e-05
-8.9248	1.4895	3.8356e-06
-8.9248	1.523	1.8638e-06
-8.9248	1.5565	3.2274e-06
-8.9248	1.59	1.7843e-06
-8.9248	1.6234	1.0396e-06
-8.9248	1.6569	2.2233e-06
-8.9248	1.6904	2.52e-06
-8.9248	1.7238	1.4446e-06
-8.9248	1.7573	7.7263e-08
-8.9248	1.7908	9.3617e-08
-8.9248	1.8243	1.5017e-06
-8.9248	1.8577	1.094e-06
-8.9248	1.8912	1.7972e-07
-8.9248	1.9247	6.2164e-08
-8.9248	1.9582	4.978e-07
-8.9248	1.9916	7.2618e-07
-8.9248	2.0251	4.1343e-07
-8.9248	2.0586	4.7093e-08
-8.9248	2.0921	1.1909e-08
-8.9248	2.1255	2.7215e-08
-8.9248	2.159	7.1211e-09
-8.9248	2.1925	9.1716e-11
-8.9248	2.2259	1.9852e-08
-8.9248	2.2594	3.1183e-08
-8.9248	2.2929	1.7906e-07
-8.9248	2.3264	8.7499e-07
-8.9248	2.3598	1.2315e-06
-8.9248	2.3933	2.9559e-07
-8.9248	2.4268	2.2382e-08
-8.9248	2.4603	1e-05
-8.9248	2.4937	1.9106e-05
-8.9248	2.5272	4.3154e-05
-8.9248	2.5607	6.2663e-05
-8.9248	2.5941	6.3529e-05
-8.9248	2.6276	5.6024e-05
-8.9248	2.6611	2.0087e-05
-8.9248	2.6946	1.0369e-05
-8.9248	2.728	6.9888e-07
-8.9248	2.7615	8.0169e-07
-8.9248	2.795	2.6748e-06
-8.9248	2.8285	2.7113e-06
-8.9248	2.8619	1.3466e-06
-8.9248	2.8954	3.4633e-07
-8.9248	2.9289	4.0899e-07
-8.9248	2.9623	1.1118e-06
-8.9248	2.9958	6.7291e-07
-8.9248	3.0293	3.2393e-07
-8.9248	3.0628	8.4896e-09
-8.9248	3.0962	2.6849e-07
-8.9248	3.1297	4.0512e-07
-8.9248	3.1632	2.1905e-07
-8.9248	3.1967	8.2982e-09
-8.9248	3.2301	9.8593e-09
-8.9248	3.2636	1.185e-07
-8.9248	3.2971	1.2598e-07
-8.9248	3.3305	8.1554e-08
-8.9248	3.364	3.0742e-10
-8.9248	3.3975	1.6603e-10
-8.9248	3.431	1.6557e-08
-8.9248	3.4644	4.9801e-08
-8.9248	3.4979	9.3063e-08
-8.9248	3.5314	4.9916e-08
-8.9248	3.5649	6.2506e-07
-8.9248	3.5983	4.2499e-06
-8.9248	3.6318	7.7212e-06
-8.9248	3.6653	1.6788e-05
-8.9248	3.6987	2.3777e-05
-8.9248	3.7322	2.4529e-05
-8.9248	3.7657	1.9435e-05
-8.9248	3.7992	5.0451e-06
-8.9248	3.8326	1.9134e-06
-8.9248	3.8661	3.1245e-08
-8.9248	3.8996	1.2838e-06
-8.9248	3.9331	1.7759e-06
-8.9248	3.9665	1.4477e-06
-8.9248	4	8.3417e-08
-8.8873	-4	1.1597e-08
-8.8873	-3.9665	1.1597e-08
-8.8873	-3.9331	1.1597e-08
-8.8873	-3.8996	1.1597e-08
-8.8873	-3.8661	1.1597e-08
-8.8873	-3.8326	1.1597e-08
-8.8873	-3.7992	1.1597e-08
-8.8873	-3.7657	1.1597e-08
-8.8873	-3.7322	1.1597e-08
-8.8873	-3.6987	1.1597e-08
-8.8873	-3.6653	1.1597e-08
-8.8873	-3.6318	1.1597e-08
-8.8873	-3.5983	1.1597e-08
-8.8873	-3.5649	1.1597e-08
-8.8873	-3.5314	1.1597e-08
-8.8873	-3.4979	1.1597e-08
-8.8873	-3.4644	1.1597e-08
-8.8873	-3.431	1.1597e-08
-8.8873	-3.3975	1.1597e-08
-8.8873	-3.364	1.1597e-08
-8.8873	-3.3305	1.1597e-08
-8.8873	-3.2971	1.1597e-08
-8.8873	-3.2636	1.1597e-08
-8.8873	-3.2301	1.1597e-08
-8.8873	-3.1967	1.1597e-08
-8.8873	-3.1632	1.1597e-08
-8.8873	-3.1297	1.1597e-08
-8.8873	-3.0962	1.1597e-08
-8.8873	-3.0628	1.1597e-08
-8.8873	-3.0293	1.1597e-08
-8.8873	-2.9958	1.1597e-08
-8.8873	-2.9623	1.1597e-08
-8.8873	-2.9289	1.1597e-08
-8.8873	-2.8954	1.1597e-08
-8.8873	-2.8619	1.1597e-08
-8.8873	-2.8285	1.1597e-08
-8.8873	-2.795	1.1597e-08
-8.8873	-2.7615	1.1597e-08
-8.8873	-2.728	1.1597e-08
-8.8873	-2.6946	1.1597e-08
-8.8873	-2.6611	1.1597e-08
-8.8873	-2.6276	1.1597e-08
-8.8873	-2.5941	1.1597e-08
-8.8873	-2.5607	1.1597e-08
-8.8873	-2.5272	1.1597e-08
-8.8873	-2.4937	1.1597e-08
