-9	0.00096192
-8.9624	0.0010067
-8.9248	0.0010403
-8.8873	0.0010171
-8.8497	0.0010168
-8.8121	0.00098998
-8.7745	0.0010072
-8.737	0.0010234
-8.6994	0.001019
-8.6618	0.0010163
-8.6242	0.00098606
-8.5866	0.00097741
-8.5491	0.0010368
-8.5115	0.0010188
-8.4739	0.0010065
-8.4363	0.0010109
-8.3987	0.00097578
-8.3612	0.001038
-8.3236	0.0010461
-8.286	0.001009
-8.2484	0.0010133
-8.2109	0.00098415
-8.1733	0.0010373
-8.1357	0.0010295
-8.0981	0.0010095
-8.0605	0.0010372
-8.023	0.00097641
-7.9854	0.0010309
-7.9478	0.0010293
-7.9102	0.0010091
-7.8727	0.0010364
-7.8351	0.0009752
-7.7975	0.0010262
-7.7599	0.0010286
-7.7223	0.0010032
-7.6848	0.0010364
-7.6472	0.00097541
-7.6096	0.0010117
-7.572	0.0010278
-7.5344	0.0010026
-7.4969	0.0010361
-7.4593	0.00098723
-7.4217	0.0010231
-7.3841	0.0010281
-7.3466	0.00097356
-7.309	0.0010372
-7.2714	0.00094176
-7.2338	0.00087025
-7.1962	0.00078829
-7.1587	0.00072762
-7.1211	0.00084345
-7.0835	0.0011077
-7.0459	0.0015727
-7.0084	0.0014909
-6.9708	0.00092114
-6.9332	0.00032956
-6.8956	2.3524e-05
-6.858	0.00038983
-6.8205	0.0012525
-6.7829	0.0020814
-6.7453	0.0026502
-6.7077	0.0030334
-6.6701	0.0033177
-6.6326	0.0044047
-6.595	0.0061618
-6.5574	0.0081175
-6.5198	0.0098922
-6.4823	0.0093974
-6.4447	0.006747
-6.4071	0.003488
-6.3695	0.00051671
-6.3319	0.00033527
-6.2944	0.0031887
-6.2568	0.007541
-6.2192	0.011378
-6.1816	0.012427
-6.1441	0.0085155
-6.1065	0.0033656
-6.0689	0.00013659
-6.0313	0.004654
-5.9937	0.021526
-5.9562	0.049335
-5.9186	0.082754
-5.881	0.11779
-5.8434	0.13875
-5.8058	0.14628
-5.7683	0.14114
-5.7307	0.11739
-5.6931	0.087387
-5.6555	0.05332
-5.618	0.027418
-5.5804	0.011931
-5.5428	0.0032143
-5.5052	0.00028244
-5.4676	0.00069011
-5.4301	0.0017862
-5.3925	0.0024062
-5.3549	0.0023965
-5.3173	0.0016788
-5.2797	0.00096964
-5.2422	0.00042305
-5.2046	0.00014087
-5.167	0.00013481
-5.1294	0.00042687
-5.0919	0.00085474
-5.0543	0.001382
-5.0167	0.0016888
-4.9791	0.0017857
-4.9415	0.0015694
-4.904	0.0010481
-4.8664	0.00054143
-4.8288	0.00017584
-4.7912	1.9676e-05
-4.7537	8.9874e-05
-4.7161	0.00025631
-4.6785	0.00039758
-4.6409	0.00047449
-4.6033	0.00042702
-4.5658	0.00028419
-4.5282	0.00012987
-4.4906	2.309e-05
-4.453	5.7699e-05
-4.4154	0.00026488
-4.3779	0.00056002
-4.3403	0.00080312
-4.3027	0.00083548
-4.2651	0.00054165
-4.2276	0.00019048
-4.19	2.9714e-05
-4.1524	0.00041107
-4.1148	0.0014861
-4.0772	0.0029237
-4.0397	0.0039838
-4.0021	0.0043803
-3.9645	0.0034307
-3.9269	0.0017612
-3.8894	0.00038961
-3.8518	0.0001534
-3.8142	0.0011937
-3.7766	0.0030205
-3.739	0.0043442
-3.7015	0.0044759
-3.6639	0.0029437
-3.6263	0.001134
-3.5887	0.00019023
-3.5511	0.0012753
-3.5136	0.0039558
-3.476	0.0072315
-3.4384	0.009262
-3.4008	0.011096
-3.3633	0.013399
-3.3257	0.018267
-3.2881	0.02866
-3.2505	0.042161
-3.2129	0.052822
-3.1754	0.05651
-3.1378	0.044737
-3.1002	0.026707
-3.0626	0.0081859
-3.0251	0.00045676
-2.9875	0.01318
-2.9499	0.041607
-2.9123	0.069855
-2.8747	0.087271
-2.8372	0.070729
-2.7996	0.032008
-2.762	0.0018303
-2.7244	0.026256
-2.6868	0.16602
-2.6493	0.44345
-2.6117	0.80693
-2.5741	1.2461
-2.5365	1.6453
-2.499	1.8326
-2.4614	1.898
-2.4238	1.7087
-2.3862	1.3415
-2.3486	0.89771
-2.3111	0.48134
-2.2735	0.19719
-2.2359	0.041318
-2.1983	0.00075488
-2.1608	0.038569
-2.1232	0.093595
-2.0856	0.11713
-2.048	0.11418
-2.0104	0.074945
-1.9729	0.021569
-1.9353	0.002144
-1.8977	0.0052646
-1.8601	0.038251
-1.8225	0.069233
-1.785	0.060456
-1.7474	0.042504
-1.7098	0.13012
-1.6722	0.028934
-1.6347	0.073921
-1.5971	0.015371
-1.5595	0.0038576
-1.5219	0.0020672
-1.4843	0.0065132
-1.4468	0.00062501
-1.4092	0.00036294
-1.3716	0.0008503
-1.334	5.6375e-05
-1.2965	7.9684e-06
-1.2589	1.2636e-05
-1.2213	3.4787e-05
-1.1837	7.854e-05
-1.1461	0.0002695
-1.1086	0.019575
-1.071	0.00044889
-1.0334	0.0051091
-0.99582	0.00014681
-0.95825	7.7088e-05
-0.92067	3.4857e-05
-0.88309	3.3489e-05
-0.84551	8.6152e-05
-0.80793	0.00029878
-0.77035	5.9643e-05
-0.73278	5.1094e-05
-0.6952	5.3683e-05
-0.65762	6.195e-05
-0.62004	4.1556e-05
-0.58246	9.9412e-06
-0.54489	9.5691e-06
-0.50731	1.8946e-05
-0.46973	0.0013604
-0.43215	3.792e-05
-0.39457	0.0011201
-0.35699	2.2145e-05
-0.31942	2.2365e-05
-0.28184	0.00087423
-0.24426	1.5326e-05
-0.20668	3.4715e-05
-0.1691	6.749e-05
-0.13152	7.4429e-05
-0.093946	8.1297e-05
-0.056367	7.5735e-05
-0.018789	0.000104
0.018789	0.00014755
0.056367	0.00019478
0.093946	0.00025576
0.13152	0.00019324
0.1691	0.00017914
0.20668	5.8672e-05
0.24426	8.2647e-05
0.28184	6.7743e-05
0.31942	0.0028743
0.35699	0.0022876
0.39457	0.00037975
0.43215	0.00040823
0.46973	0.00025563
0.50731	0.00082701
0.54489	0.00011668
0.58246	0.00030171
0.62004	0.0010341
0.65762	0.0022025
0.6952	0.0035534
0.73278	0.0043213
0.77035	0.0051162
0.80793	0.034254
0.84551	0.0055655
0.88309	0.010223
0.92067	0.0041642
0.95825	0.0045468
0.99582	0.0025078
1.0334	0.0012162
1.071	0.00053958
1.1086	0.0011597
1.1461	0.0014721
1.1837	0.053123
1.2213	0.10333
1.2589	0.0080089
1.2965	0.00076535
1.334	0.0010101
1.3716	0.0014112
1.4092	0.013767
1.4468	0.013734
1.4843	0.0056757
1.5219	0.0054769
1.5595	0.012401
1.5971	0.19018
1.6347	0.017721
1.6722	0.015861
1.7098	0.06542
1.7474	0.0077585
1.785	0.014174
1.8225	0.0033635
1.8601	0.0010983
1.8977	0.00036057
1.9353	0.0017027
1.9729	0.0030453
2.0104	0.0044446
2.048	0.0036745
2.0856	0.0019993
2.1232	0.00056034
2.1608	8.1953e-05
2.1983	0.0011218
2.2359	0.003049
2.2735	0.0044359
2.3111	0.004543
2.3486	0.0032577
2.3862	0.001036
2.4238	5.6953e-05
2.4614	0.0012478
2.499	0.0044956
2.5365	0.008989
2.5741	0.011901
2.6117	0.01162
2.6493	0.0088127
2.6868	0.0042473
2.7244	0.00082541
2.762	0.00047987
2.7996	0.0028292
2.8372	0.0062793
2.8747	0.0085451
2.9123	0.007613
2.9499	0.0049077
2.9875	0.0016252
3.0251	0.00021867
3.0626	0.0021385
3.1002	0.0060514
3.1378	0.010006
3.1754	0.01295
3.2129	0.013611
3.2505	0.0157
3.2881	0.020526
3.3257	0.028595
3.3633	0.040485
3.4008	0.048772
3.4384	0.046172
3.476	0.036836
3.5136	0.019393
3.5511	0.0049449
3.5887	0.00058056
3.6263	0.010928
3.6639	0.029994
3.7015	0.04962
3.739	0.053666
3.7766	0.041649
3.8142	0.016714
3.8518	0.00056539
3.8894	0.014902
3.9269	0.081724
3.9645	0.2101
4.0021	0.37511
4.0397	0.51407
4.0772	0.63535
4.1148	0.71327
4.1524	0.6732
4.19	0.57855
4.2276	0.43334
4.2651	0.27131
4.3027	0.14206
4.3403	0.056032
4.3779	0.01289
4.4154	0.0014962
4.453	0.0073004
4.4906	0.016373
4.5282	0.020689
4.5658	0.017565
4.6033	0.011088
4.6409	0.004185
4.6785	0.00082754
4.7161	0.00068695
4.7537	0.0023856
4.7912	0.0041883
4.8288	0.0051832
4.8664	0.0044666
4.904	0.0031957
4.9415	0.0018201
